level_0,index,Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
6754,15189,20783444,/m/053j5x4,Bliss,2006-08-10,,96.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
6766,15212,35032159,/m/0j679xs,Pakarnnattam,2012-03-09,,,"{""/m/0999q"": ""Malayalam Language""}",{},India,Asia
6771,15221,25496071,/m/09rw3sy,Maa Inti Premayanam,1983-08-11,,,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
6772,15223,26005066,/m/0b6dyy1,Maseeha,2002-12-02,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
6773,15229,10779287,/m/02qpr7x,Kala Sona,1975-07-29,,120.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
6776,15236,3595559,/m/09nsj8,Real Fiction,2000-06-24,,100.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
6778,15240,36046439,/m/0j_5gc2,Anbulla Kadhalukku,1999-09-17,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
6786,15254,18650739,/m/04gpndv,29th Street,1991-11-01,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01t_vv"": ""Comedy-drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",Japan,Asia
6788,15257,25849164,/m/09v35hf,Thuruppu Gulan,2006-04-14,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",India,Asia
6791,15263,27904525,/m/0ch3s35,The Secret Society - Boss,2003-03-27,,,{},"{""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
6793,15268,5574669,/m/0dt90j,Air,2005-02-05,,85.0,"{""/m/03_3d"": ""Japan"", ""/m/03_9r"": ""Japanese Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation""}",Japan,Asia
6796,15271,14517173,/m/03d62xv,Jaagruti,1992-07-03,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/04t36"": ""Musical""}",India,Asia
6801,15284,5921096,/m/0fdn0d,Bus Conductor,2005-12-23,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/0n6m8vw"": ""Malayalam Cinema"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama""}",India,Asia
6802,15285,31771431,/m/0gtvvtq,Banarsi Thug,1962-05-15,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense""}",India,Asia
6816,15316,36026018,/m/0j_6myd,Hanayome-san wa sekai-ichi,1959-11-02,,90.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/05p553"": ""Comedy film""}",Japan,Asia
6819,15322,35879744,/m/0jwwvg1,Gehra Zakhm,1981-11-20,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
6822,15330,25159111,/m/09gl8b8,Mappillai,2011-04-07,,160.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
6831,15343,26382063,/m/0bbzdv7,Sufi Paranja Katha,2010-02-19,,125.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03g3w"": ""History"", ""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",India,Asia
6847,15374,11104554,/m/02r055t,Waris Shah-Ishq Da Waaris,2006-10-06,,138.0,"{""/m/0688f"": ""Punjabi language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
6852,15381,9730374,/m/02pqg6c,Anumanaspadam,2007-02-10,,135.0,"{""/m/09s02"": ""Telugu language""}","{""/m/01jfsb"": ""Thriller"", ""/m/04t36"": ""Musical"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
6861,15396,35385962,/m/0h7w2ph,Rama O Rama,1988-11-24,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
6864,15402,22158933,/m/05q546_,Exodus: Tales from the Enchanted Kingdom,2005-12-25,,106.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language"", ""/m/02h40lc"": ""English Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/03q4nz"": ""World cinema""}",Philippines,Asia
6866,15405,9948022,/m/02pxtxn,Muni,2007-03-09,,180.0,"{""/m/09s02"": ""Telugu language"", ""/m/07c9s"": ""Tamil Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/04t36"": ""Musical"", ""/m/03npn"": ""Horror"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
6870,15411,9339569,/m/028542y,Khoya Khoya Chand,2007-12-07,,131.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
6876,15424,27575817,/m/0c3y8db,I'll Be There,2010-06-16,,,"{""/m/07qv_"": ""Tagalog language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gxblw4"": ""Filipino Movies""}",Philippines,Asia
6883,15432,25398295,/m/09k4s02,Dhartiputra,1993-06-05,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
6885,15434,36068268,/m/0jztrjh,No Entry Pudhe Dhoka Aahey,2012-09-07,,163.0,"{""/m/055qm"": ""Marathi Language""}","{""/m/05p553"": ""Comedy film""}",India,Asia
6895,15454,3558237,/m/09lgg5,Salaam E Ishq: A Tribute To Love,2007-01-26,,216.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language"", ""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
6906,15480,34541508,/m/0gkt58z,Heartbeat,2011-01-05,6869987.0,114.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
6917,15510,17974588,/m/047mc8v,Crows ZERO,2007-10-27,22036607.0,130.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
6922,15517,22930843,/m/063ys3h,Kenpei to barabara shibijin,1957-08-06,,77.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
6933,15540,31820610,/m/0gttpdf,Snow Flower and the Secret Fan,2011-06-24,11348205.0,120.0,{},"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/060__y"": ""Film adaptation""}",China,Asia
6935,15546,2926597,/m/08d4f_,A City of Sadness,1989-09-04,,160.0,"{""/m/0g1jw"": ""Taiwanese"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/012w70"": ""Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/03_9r"": ""Japanese Language"", ""/m/02k30q"": ""Shanghainese""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/082gq"": ""War film""}",Hong Kong,Asia
6951,15585,4519643,/m/0c6v5z,Larki Panjaban,2003-12-25,,,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/07s9rl0"": ""Drama""}",Pakistan,Asia
6954,15592,4457586,/m/0c3hzc,Soldier,1998-11-20,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
6978,15641,20174485,/m/04yc0sb,Yaji and Kita: Yasuda's Rescue,1927-12-31,,15.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
6983,15655,17181284,/m/043sbv7,Blind Boxer,1972-09-06,,,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
6986,15659,29769807,/m/0fq2sjs,Joker,2012-08-30,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",India,Asia
6991,15667,10916102,/m/02qty4q,Ode to Gallantry,1982-12-16,,83.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/08322"": ""Wuxia"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7043,15786,18909682,/m/04jfgtc,Neend hamarey khuwab tumharey,1971-01-01,,,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/02l7c8"": ""Romance Film""}",Pakistan,Asia
7054,15801,34226761,/m/0hzr7zq,Dear Enemy,2011-12-23,,98.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/05p553"": ""Comedy film"", ""/m/02l7c8"": ""Romance Film""}",China,Asia
7058,15811,2277209,/m/0707t7,Kirby: Fright to the Finish!!,2005-06-14,,,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation""}",Japan,Asia
7087,15877,21099447,/m/05c3smk,Red Quay,1958-09-23,,100.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02kdv5l"": ""Action"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
7091,15884,11206971,/m/02r3p7v,"To Sir, with Love",2006-08-03,3094683.0,93.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",South Korea,Asia
7092,15886,21138671,/m/05c16fh,This Day's Life,1957-06-26,,156.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
7105,15912,29816650,/m/0fq2dv2,Arjunan Saakshi,2011-02-24,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
7119,15943,4259671,/m/0bstvp,Mo~tto! Ojamajo Doremi Movie,2001-07-14,,30.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",Japan,Asia
7124,15961,21219896,/m/05c1x34,Keka film,2008-10-23,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
7126,15968,26427667,/m/0bbwrgs,Teen Yaari Katha,2012-05-04,,,"{""/m/01c7y"": ""Bengali Language""}","{""/m/01z4y"": ""Comedy""}",India,Asia
7133,15986,15879495,/m/03qd34x,Balwaan,1992-09-11,,142.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
7139,16000,23139830,/m/064mk6b,Let's Dance,2009-06-19,,125.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
7146,16022,13035093,/m/02z44lr,Silsilay,2005-06-17,,132.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
7147,16023,24998748,/m/09gnr3v,Face,2000-08-12,,123.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Japan,Asia
7150,16035,15371010,/m/03m6fq_,Be a Wicked Woman,1990-09-28,,98.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",South Korea,Asia
7152,16038,21703124,/m/05mtv6l,Crazy Gopalan,2008-12-24,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/01z4y"": ""Comedy""}",India,Asia
7154,16040,3861575,/m/0b3sm4,Mr. Butterfly,2003-05-01,,124.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02kdv5l"": ""Action""}",South Korea,Asia
7157,16046,2098557,/m/06l_xl,Waqt: The Race Against Time,2005-04-22,,143.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
7170,16072,34521164,/m/0j277kk,Anata e,2012-08-25,,,"{""/m/03_9r"": ""Japanese Language""}","{""/m/07s9rl0"": ""Drama""}",Japan,Asia
7183,16105,13001345,/m/05c3m03,Damini,1993-04-30,,176.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
7192,16127,2028313,/m/06g7gv,Drawing Restraint 9,2005-07-01,,145.0,"{""/m/01gmkg"": ""Icelandic Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0424mc"": ""Experimental film"", ""/m/073_6"": ""Surrealism"", ""/m/01q03"": ""Cult"", ""/m/01hmnh"": ""Fantasy"", ""/m/0k345"": ""Avant-garde""}",Japan,Asia
7197,16137,36294632,/m/0k2cwyz,The Healing,2012-07-25,,,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",Philippines,Asia
7198,16138,7134109,/m/0h5zhb,White Lady,2006-07-19,,105.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/032db0"": ""Hiligaynon language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/03q4nz"": ""World cinema""}",Philippines,Asia
7203,16149,19609298,/m/04n16pb,A Aa E Ee,2009-01-09,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/0hqxf"": ""Family Film""}",India,Asia
7207,16160,3654486,/m/09shsy,Story of a Prostitute,1965-02-28,,96.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0hj3n16"": ""Erotic Drama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02js9"": ""Erotica""}",Japan,Asia
7213,16174,3590587,/m/09ngxq,Barking Dogs Never Bite,2000-02-19,,108.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/0vgkd"": ""Black comedy"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
7214,16175,24443524,/m/080pyrv,Red Alert: The War Within,2010-07-07,,123.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
7217,16183,35242265,/m/0j7m0g9,Heer,1955-10-28,,,"{""/m/0688f"": ""Punjabi language""}","{""/m/04t36"": ""Musical"", ""/m/02l7c8"": ""Romance Film""}",Pakistan,Asia
7225,16203,7466292,/m/0kv86m,The Banquet,1991-11-30,,90.0,"{""/m/012w70"": ""Cantonese"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7227,16205,24120424,/m/07kjcv2,Tenali Ramakrishna,1956-01-12,,,"{""/m/07c9s"": ""Tamil Language"", ""/m/09s02"": ""Telugu language""}","{""/m/01t_vv"": ""Comedy-drama""}",India,Asia
7230,16212,15107155,/m/03hhn7k,Akui ggot,1961-03-31,,,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/03npn"": ""Horror""}",South Korea,Asia
7243,16231,7967169,/m/026lsjh,The Naked Island,1960-11-23,,96.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama""}",Japan,Asia
7247,16244,1609520,/m/05gdbn,Pride,1973-07-27,,130.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/01lrrt"": ""Melodrama"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02wtdkf"": ""Musical Drama"", ""/m/01chg"": ""Bollywood""}",India,Asia
7249,16247,7194759,/m/0kv04n,The Record of a Tenement Gentleman,1947-05-20,,72.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/02n4lw"": ""Art film""}",Japan,Asia
7258,16265,9286198,/m/02831n2,Poramboku,2007-01-26,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
7278,16297,12715927,/m/02x1z9_,Song of the Exile,1990-04-27,,100.0,"{""/m/02h40lc"": ""English Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7283,16309,9107926,/m/027xxg_,Achuvinte Amma,2005-01-28,,130.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",India,Asia
7284,16313,31636641,/m/0gmcf7r,Athisaya Penn,1959-03-06,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}",India,Asia
7289,16321,811602,/m/03dppq,"He's a Woman, She's a Man",1994-07-23,,106.0,"{""/m/012w70"": ""Cantonese""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7293,16332,28305410,/m/0cnyx14,Ammanilavu,2010-08-06,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
7300,16343,22956845,/m/063_z1r,Edo Sangokushi,1928-03-01,,,"{""/m/06ppq"": ""Silent film""}","{""/m/06ppq"": ""Silent film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
7312,16374,19111900,/m/04jm33s,Connected,2008-09-25,,111.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7312,16374,19111900,/m/04jm33s,Connected,2008-09-25,,111.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
7315,16379,5503985,/m/03bxj80,The Silk Road,1988-06-25,,143.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/07s9rl0"": ""Drama"", ""/m/06l3bl"": ""Epic""}",Japan,Asia
7316,16380,25390657,/m/09k4glk,Just Another Pandora's Box,2010-03-18,,92.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/012w70"": ""Cantonese""}","{""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7316,16380,25390657,/m/09k4glk,Just Another Pandora's Box,2010-03-18,,92.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/012w70"": ""Cantonese""}","{""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
7318,16388,35457037,/m/0j9q2pl,Bikram Singha: The Lion Is Back,2012-05-25,,,"{""/m/01c7y"": ""Bengali Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
7322,16398,10999486,/m/02qxqmh,Awarapan,2007-06-29,,148.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",India,Asia
7322,16398,10999486,/m/02qxqmh,Awarapan,2007-06-29,,148.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",Pakistan,Asia
7324,16405,9629572,/m/02pmfgg,Polladhavan,2007-11-08,,150.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
7326,16408,21080217,/m/05c3lyq,The Legend of the White Serpent,1956-07-05,,103.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7326,16408,21080217,/m/05c3lyq,The Legend of the White Serpent,1956-07-05,,103.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Japan,Asia
7338,16434,9109203,/m/027xy_4,Ore Kadal,2007-08-27,,100.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/07s9rl0"": ""Drama""}",India,Asia
7350,16478,2121919,/m/06np3s,King Kong Escapes,1967-07-22,,96.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0g092b"": ""Monster movie"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0h9qh"": ""Monster"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
7354,16489,24455881,/m/0803hgc,Little Big Soldier,2010-05-19,,96.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/02p0szs"": ""Historical fiction"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
7354,16489,24455881,/m/0803hgc,Little Big Soldier,2010-05-19,,96.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/02p0szs"": ""Historical fiction"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
7355,16497,29381343,/m/0ds7chv,Sagar Sangam,2000-02-02,,120.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
