0
"(None, None)"
"(None, None)"
"(4, 1)"
"(None, None)"
"(1, 4)"
"(None, None)"
"(5, 10)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(4, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 9)"
"(13, 5)"
"(None, None)"
"(47, 16)"
"(2, 7)"
"(None, None)"
"(None, 2)"
"(8, 1)"
"(3, 5)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(3, 3)"
"(None, 1)"
"(7, 7)"
"(None, None)"
"(None, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 6)"
"(None, 1)"
"(None, None)"
"(7, 24)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(10, 11)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(7, 10)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(21, 22)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 7)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 5)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 11)"
"(None, None)"
"(None, None)"
"(2, 5)"
"(2, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 6)"
"(4, 5)"
"(None, None)"
"(7, 14)"
"(None, 2)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 5)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 1)"
"(5, 3)"
"(2, 8)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(10, 46)"
"(None, None)"
"(9, 38)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(4, 4)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(5, 9)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(4, 3)"
"(4, 29)"
"(None, None)"
"(10, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 9)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(20, 20)"
"(28, 114)"
"(1, 16)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 1)"
"(None, None)"
"(None, None)"
"(2, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(6, 19)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(5, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, 6)"
"(None, 1)"
"(114, 138)"
"(None, None)"
"(2, 1)"
"(5, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(2, 3)"
"(4, 4)"
"(5, 7)"
"(1, 8)"
"(None, None)"
"(None, None)"
"(2, 5)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(1, 7)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(11, 21)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 5)"
"(None, None)"
"(50, 137)"
"(None, None)"
"(None, None)"
"(None, 11)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(35, 186)"
"(78, 230)"
"(None, None)"
"(None, None)"
"(5, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 7)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(30, 48)"
"(5, 21)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(20, 27)"
"(None, 1)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 7)"
"(None, 7)"
"(None, None)"
"(8, 14)"
"(None, None)"
"(None, None)"
"(1, 7)"
"(1, 5)"
"(10, 35)"
"(None, 3)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(1, 1)"
"(7, 5)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(2, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 32)"
"(None, None)"
"(3, 3)"
"(1, 17)"
"(3, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(12, 6)"
"(None, None)"
"(2, 2)"
"(None, 3)"
"(None, None)"
"(17, 27)"
"(None, 4)"
"(None, None)"
"(None, 7)"
"(8, 28)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(2, 6)"
"(1, 1)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(6, 4)"
"(3, 4)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, 1)"
"(2, 4)"
"(2, 6)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(3, 3)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 5)"
"(None, 1)"
"(None, 1)"
"(2, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(8, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 5)"
"(None, None)"
"(None, None)"
"(11, 14)"
"(7, 9)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(1, 1)"
"(None, None)"
"(6, 11)"
"(2, 2)"
"(None, None)"
"(1, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 17)"
"(None, None)"
"(3, 3)"
"(4, 3)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 21)"
"(None, None)"
"(None, None)"
"(1, 6)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(1, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 19)"
"(2, 1)"
"(None, None)"
"(38, 104)"
"(None, None)"
"(None, 7)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(6, 6)"
"(None, None)"
"(None, 1)"
"(15, 4)"
"(None, None)"
"(3, 18)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(13, 12)"
"(5, 23)"
"(None, None)"
"(None, None)"
"(3, 8)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(3, 1)"
"(None, 3)"
"(13, 6)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 5)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 4)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(29, 64)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(3, 3)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(76, 58)"
"(1, 1)"
"(5, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(3, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(3, 2)"
"(None, None)"
"(6, 7)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(3, 14)"
"(3, 4)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(3, 11)"
"(None, None)"
"(2, 5)"
"(None, None)"
"(2, 14)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(2, 23)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(None, 6)"
"(1, 1)"
"(9, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(3, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(3, 6)"
"(12, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(6, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(4, 8)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 8)"
"(None, 1)"
"(5, 10)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(5, 6)"
"(2, 2)"
"(21, 26)"
"(None, 1)"
"(None, None)"
"(3, 13)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(3, 6)"
"(None, None)"
"(None, None)"
"(3, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(2, 5)"
"(None, None)"
"(None, 1)"
"(7, 17)"
"(9, 9)"
"(None, None)"
"(1, 7)"
"(4, 21)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(11, 27)"
"(None, 2)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(3, 2)"
"(None, None)"
"(2, 10)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(1, 1)"
"(15, 28)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 6)"
"(None, 6)"
"(2, 2)"
"(4, 7)"
"(None, 1)"
"(None, None)"
"(4, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 2)"
"(None, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 8)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 3)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(2, 12)"
"(None, 2)"
"(3, 21)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(1, 1)"
"(3, 13)"
"(1, 1)"
"(20, 26)"
"(4, 2)"
"(1, 1)"
"(3, 4)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(14, 55)"
"(None, None)"
"(None, None)"
"(3, 10)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(14, 6)"
"(None, 3)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(3, 7)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(None, 1)"
"(74, 123)"
"(None, None)"
"(1, 1)"
"(6, 6)"
"(None, None)"
"(None, None)"
"(2, 4)"
"(7, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 16)"
"(1, 21)"
"(None, 4)"
"(None, None)"
"(9, 23)"
"(None, None)"
"(None, None)"
"(1, 6)"
"(None, None)"
"(1, 6)"
"(None, None)"
"(None, None)"
"(11, 3)"
"(None, None)"
"(None, None)"
"(5, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(14, 29)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(2, 6)"
"(1, 1)"
"(10, 11)"
"(None, None)"
"(6, 21)"
"(None, None)"
"(None, None)"
"(2, 7)"
"(None, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 3)"
"(2, 1)"
"(None, 2)"
"(None, 2)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 5)"
"(6, 3)"
"(3, 6)"
"(4, 4)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(3, 7)"
"(None, None)"
"(1, 15)"
"(None, None)"
"(None, None)"
"(2, 22)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(3, 3)"
"(1, 1)"
"(10, 10)"
"(None, None)"
"(None, None)"
"(None, None)"
"(44, 27)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(1, 11)"
"(None, None)"
"(1, 3)"
"(2, 14)"
"(None, 3)"
"(2, 2)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(17, 40)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(3, 4)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(76, 31)"
"(7, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(2, 1)"
"(1, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 32)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 4)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(30, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 4)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(10, 10)"
"(None, None)"
"(1, 8)"
"(None, None)"
"(7, 1)"
"(1, 2)"
"(None, None)"
"(8, 10)"
"(6, 15)"
"(1, 6)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(4, 13)"
"(2, 2)"
"(13, 5)"
"(None, None)"
"(None, None)"
"(7, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 4)"
"(None, None)"
"(None, None)"
"(3, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(6, 24)"
"(None, 1)"
"(None, None)"
"(3, 3)"
"(1, 5)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, 3)"
"(4, 1)"
"(1, 2)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(2, 7)"
"(5, 26)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(3, 11)"
"(5, 10)"
"(None, 2)"
"(None, None)"
"(None, 2)"
"(17, 43)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(5, 4)"
"(None, None)"
"(None, None)"
"(3, 1)"
"(None, None)"
"(2, 31)"
"(26, 39)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(4, 14)"
"(None, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(6, 8)"
"(3, 4)"
"(7, 13)"
"(None, None)"
"(9, 7)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 6)"
"(None, None)"
"(4, 2)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(38, 28)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(24, 44)"
"(None, None)"
"(3, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 11)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(1, 17)"
"(2, 2)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(5, 15)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(31, 44)"
"(19, 41)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 9)"
"(2, 3)"
"(None, None)"
"(None, None)"
"(4, 2)"
"(None, None)"
"(4, 10)"
"(None, None)"
"(None, None)"
"(7, 8)"
"(None, None)"
"(37, 54)"
"(1, 3)"
"(None, 1)"
"(None, None)"
"(3, 29)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 5)"
"(2, 2)"
"(1, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 2)"
"(None, 2)"
"(None, None)"
"(None, 1)"
"(1, 3)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 3)"
"(2, 8)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(5, 11)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(74, 123)"
"(1, 11)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(1, 3)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 2)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 2)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(3, 1)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 13)"
"(None, None)"
"(3, 3)"
"(1, 6)"
"(None, 1)"
"(8, 2)"
"(3, 3)"
"(2, 1)"
"(2, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(245, 233)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 8)"
"(None, None)"
"(1, 1)"
"(25, 14)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(4, 14)"
"(None, None)"
"(1, 8)"
"(None, None)"
"(126, 83)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(None, 1)"
"(None, 2)"
"(None, None)"
"(8, 19)"
"(None, 4)"
"(2, 8)"
"(None, None)"
"(6, 2)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 11)"
"(None, 2)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(5, 5)"
"(3, 6)"
"(3, 3)"
"(None, None)"
"(None, 1)"
"(108, 206)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 2)"
"(None, None)"
"(4, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(9, 21)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(33, 56)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 4)"
"(2, 8)"
"(None, 3)"
"(1, 1)"
"(6, 10)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 13)"
"(2, 2)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(14, 15)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 7)"
"(None, None)"
"(8, 9)"
"(None, None)"
"(4, 2)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(8, 7)"
"(4, 25)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(2, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(49, 39)"
"(None, None)"
"(None, None)"
"(6, 45)"
"(None, None)"
"(5, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(3, 5)"
"(1, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(3, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(None, 2)"
"(None, 5)"
"(None, None)"
"(1, 2)"
"(2, 1)"
"(None, None)"
"(56, 144)"
"(None, None)"
"(2, 2)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(14, 20)"
"(1, 6)"
"(None, 2)"
"(None, None)"
"(2, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(11, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(38, 9)"
"(None, None)"
"(2, 2)"
"(2, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(14, 21)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(3, 11)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(30, 121)"
"(2, 5)"
"(11, 14)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(6, 8)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 3)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(2, 2)"
"(1, 1)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(2, 8)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(7, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(33, 9)"
